fixture_id,league_id,league_name,season,date,sport_key,home,away,home_norm,away_norm,status_short,status_long,home_form5_pts,home_form5_gd,away_form5_pts,away_form5_gd,p_entry_h,p_entry_d,p_entry_a,odds_h,odds_d,odds_a,odds_source,p_hat_h,p_hat_d,p_hat_a,EV_H,kelly_H,EV_D,kelly_D,EV_A,kelly_A,kelly_best,best_side,best_EV
1388373,78,Bundesliga,2025,2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,Borussia Mönchengladbach,Bayern München,borussia mönchengladbach,bayern münchen,NS,Not Started,2.0,-5.0,15.0,16.0,0.06662505851146824,0.11421438601965984,0.8191605554688719,15.0,8.75,1.22,apifootball,0.015548518049963487,0.17600923541990918,0.8084422465301274,-0.7667722292505477,0.0,0.5400808099242054,0.01742196161045824,-0.013700459233244588,0.0,0.01742196161045824,D,0.5400808099242054
1388374,78,Bundesliga,2025,2025-10-25 16:30:00+00:00,soccer_germany_bundesliga,Borussia Dortmund,1.FC Köln,borussia dortmund,1 köln,NS,Not Started,13.0,8.0,7.0,1.0,0.641556375797867,0.20545710381956483,0.15298652038256827,1.55,4.84,6.5,apifootball,0.09537909495962645,0.23946796854573435,0.6651529364946391,-0.852162402812579,0.0,0.15902496776135422,0.010353188005296499,3.3234940872151544,0.1510679130552343,0.1510679130552343,A,3.3234940872151544
1388375,78,Bundesliga,2025,2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,Eintracht Frankfurt,FC St. Pauli,eintracht frankfurt,st pauli,NS,Not Started,9.0,4.0,6.0,-1.0,0.5519861444773451,0.23884015866808198,0.20917369685457285,1.8,4.16,4.75,apifootball,0.0723143756790684,0.21880784445831278,0.7088777798626188,-0.8698341237776769,0.0,-0.0897593670534188,0.0,2.3671694543474393,0.15781129695649596,0.15781129695649596,A,2.3671694543474393
1388376,78,Bundesliga,2025,2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,Hamburger SV,VfL Wolfsburg,hamburger sv,vfl wolfsburg,NS,Not Started,5.0,-6.0,2.0,-4.0,0.3338699161236376,0.27058138806723375,0.3955486958091288,2.95,3.64,2.49,apifootball,0.03592138863173727,0.1799920999474973,0.7840865114207654,-0.8940319035363751,0.0,-0.34482875619110986,0.0,0.9523754134377058,0.15979453245599087,0.15979453245599087,A,0.9523754134377058
1388377,78,Bundesliga,2025,2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,1899 Hoffenheim,1. FC Heidenheim,1899 hoffenheim,1 heidenheim,NS,Not Started,7.0,-2.0,3.0,-5.0,0.5440229062276306,0.24753042233357192,0.20844667143879742,1.82,4.0,4.75,apifootball,0.07044143592119621,0.21545903139573766,0.714099532683066,-0.8717965866234229,0.0,-0.13816387441704936,0.0,2.3919727802445636,0.15946485201630425,0.15946485201630425,A,2.3919727802445636
1388379,78,Bundesliga,2025,2025-10-24 18:30:00+00:00,soccer_germany_bundesliga,Werder Bremen,Union Berlin,werder bremen,union berlin,NS,Not Started,4.0,-6.0,4.0,-6.0,0.45333820830861354,0.25340443438789173,0.2932573573034948,2.18,3.9,3.37,apifootball,0.052961933070915984,0.2012734115074067,0.7457646554216774,-0.8845429859054031,0.0,-0.2150336951211138,0.0,1.5132268887710527,0.15962308953281146,0.15962308953281146,A,1.5132268887710527
1390899,140,La Liga,2025,2025-10-20 19:00:00+00:00,soccer_spain_la_liga,Alaves,Valencia,alaves,valencia,NS,Not Started,5.0,-1.0,4.0,-6.0,0.4434782608695652,0.20869565217391303,0.3478260869565218,4.0,8.5,5.1,apifootball,0.05184310242057096,0.21116979484811932,0.7369871027313097,-0.7926275903177161,0.0,0.7949432562090142,0.026498108540300474,2.7586342239296795,0.1682094038981512,0.1682094038981512,A,2.7586342239296795
1390900,140,La Liga,2025,2025-10-18 19:00:00+00:00,soccer_spain_la_liga,Atletico Madrid,Osasuna,atletico madrid,osasuna,NS,Not Started,11.0,6.0,4.0,-2.0,0.6490830414176798,0.16196167319184013,0.18895528539048015,2.62,10.5,9.0,apifootball,0.09809010764311345,0.25260132867020707,0.6493085636866796,-0.7430039179750427,0.0,1.6523139510371743,0.04348194607992564,4.8437770731801155,0.1513680335368786,0.1513680335368786,A,4.8437770731801155
1390901,140,La Liga,2025,2025-10-18 14:15:00+00:00,soccer_spain_la_liga,Barcelona,Girona,barcelona,girona,NS,Not Started,12.0,9.0,2.0,-11.0,0.7700166693552724,0.12512770877023174,0.10485562187449587,1.95,12.0,14.32,apifootball,0.13917973806858158,0.2762837309099586,0.5845365310214599,-0.728599510766266,0.0,2.3154047709195034,0.05262283570271598,7.370563124227305,0.13833639497423622,0.13833639497423622,A,7.370563124227305
1390902,140,La Liga,2025,2025-10-19 14:15:00+00:00,soccer_spain_la_liga,Celta Vigo,Real Sociedad,celta vigo,real sociedad,NS,Not Started,4.0,-1.0,3.0,-4.0,0.45454545454545453,0.21818181818181817,0.32727272727272727,3.6,7.5,5.0,apifootball,0.05357954115341782,0.21035999379418008,0.7360604650524021,-0.8071136518476958,0.0,0.5776999534563505,0.022219228979090403,2.6803023252620104,0.16751889532887565,0.16751889532887565,A,2.6803023252620104
1390903,140,La Liga,2025,2025-10-19 12:00:00+00:00,soccer_spain_la_liga,Elche,Athletic Club,elche,athletic,NS,Not Started,8.0,0.0,4.0,-3.0,0.3205128205128205,0.22649572649572647,0.45299145299145294,5.3,7.5,3.75,apifootball,0.03479939634404838,0.1883877047750718,0.7768128988808798,-0.8155631993765435,0.0,0.41290778581303855,0.015881068685116864,1.913048370803299,0.1739134882548454,0.1739134882548454,A,1.913048370803299
1390904,140,La Liga,2025,2025-10-19 19:00:00+00:00,soccer_spain_la_liga,Getafe,Real Madrid,getafe,real madrid,NS,Not Started,5.0,-2.0,12.0,4.0,0.1820187985288108,0.19272578667756438,0.6252554147936249,9.0,8.5,2.62,apifootball,0.022298799855212933,0.17558245616828602,0.8021187439765012,-0.7993108013030836,0.0,0.49245087743043126,0.016415029247681037,1.1015511092184331,0.1699924551263014,0.1699924551263014,A,1.1015511092184331
1390905,140,La Liga,2025,2025-10-19 16:30:00+00:00,soccer_spain_la_liga,Levante,Rayo Vallecano,levante,rayo vallecano,NS,Not Started,8.0,3.0,4.0,-3.0,0.38225578102878716,0.21661160924964606,0.4011326097215668,4.25,7.5,4.05,apifootball,0.04258120292751589,0.20002391401478448,0.7573948830576998,-0.8190298875580575,0.0,0.5001793551108835,0.019237667504264755,2.067449276383684,0.16946305544128556,0.16946305544128556,A,2.067449276383684
1390906,140,La Liga,2025,2025-10-17 19:00:00+00:00,soccer_spain_la_liga,Oviedo,Espanyol,oviedo,espanyol,NS,Not Started,6.0,-3.0,8.0,0.0,0.36697247706422015,0.2110091743119266,0.4220183486238532,4.6,8.0,4.0,apifootball,0.04059526689012837,0.19912132677709574,0.7602834063327759,-0.8132617723054095,0.0,0.5929706142167659,0.021177521936313067,2.0411336253311037,0.17009446877759196,0.17009446877759196,A,2.0411336253311037
1390907,140,La Liga,2025,2025-10-18 12:00:00+00:00,soccer_spain_la_liga,Sevilla,Mallorca,sevilla,mallorca,NS,Not Started,10.0,3.0,4.0,-2.0,0.5302510886685814,0.17766144723431854,0.2920874640970999,3.25,9.7,5.9,apifootball,0.06837975328355725,0.23215774691755292,0.69946249979889,-0.7777658018284389,0.0,1.2519301451002631,0.03597500416954779,3.126828748813451,0.15953207902109443,0.15953207902109443,A,3.126828748813451
1390908,140,La Liga,2025,2025-10-18 16:30:00+00:00,soccer_spain_la_liga,Villarreal,Real Betis,villarreal,real betis,NS,Not Started,9.0,-1.0,10.0,4.0,0.4932301740812379,0.19729206963249518,0.309477756286267,3.2,8.0,5.1,apifootball,0.0607514287307851,0.2214897665005936,0.7177588047686213,-0.8055954280614877,0.0,0.7719181320047488,0.02756850471445531,2.6605699043199684,0.16222987221463223,0.16222987221463223,A,2.6605699043199684
